text,created_at,author_id,likes,retweets,replies,text_cleaned,finbert_label,finbert_confidence
"it will be no WAR

market will make new ATH

if $BTC Little move just look at $useless

our horse #Useless  will make new ATH SOON.. https://t.co/GjhB3T9mLC",2026-02-25 01:39:47+00:00,,2,0,0,it will be no war market will make new ath if little move just look at our horse useless will make new ath soon,neutral,0.8976317048072815
"$FARTCOIN is building its moon mission on the tears of short sellers.

#Bitcoin $BTC #Ethereum $ETH #Solana $Sol $XRP #Cardano $ADA #Crypto $BNB #Dogecoin $Doge $Hype $Sui $Link $Pepe $Shib $TRX #CryptoScam https://t.co/E4F5Ll60hj",2026-02-25 01:39:27+00:00,,1,0,0,is building its moon mission on the tears of short sellers bitcoin ethereum solana cardano crypto dogecoin cryptoscam,neutral,0.8761098980903625
$Btc back above $66k  👀 https://t.co/FMSSupkQAr,2026-02-25 01:39:23+00:00,,2,0,0,back above,neutral,0.9115903973579407
"Trade Calls SETUP Spot $DUSK

Entry: $0.0859

TP1: $0.094

TP2: $0.105

TP3: $0.120

Stop Loss: $0.079

𝐉𝐨𝐢𝐧 𝐁𝐞𝐥𝐨𝐰 𝐅𝐨𝐫 𝐌𝐨𝐫𝐞 𝐒𝐢𝐠𝐧𝐚𝐥𝐬
👇🏻
https://t.co/2891c1WwNg

$SPY #XRP  $AAPL $BTC $ETH #SILVER #GOLD $ONDO #INDvsPAK #englot https://t.co/9h0uWx3InN",2026-02-25 01:39:21+00:00,,0,0,0,trade calls setup spot entry 0859 tp1 094 tp2 105 tp3 120 stop loss 079 𝐉𝐨𝐢𝐧 𝐁𝐞𝐥𝐨𝐰 𝐅𝐨𝐫 𝐌𝐨𝐫𝐞 𝐒𝐢𝐠𝐧𝐚𝐥𝐬 xrp silver gold indvspak englot,neutral,0.8829837441444397
Do you think @POTUS will mention #Bitcoin in the #StateOfTheUnion address?,2026-02-25 01:39:18+00:00,,0,0,0,do you think will mention bitcoin in the stateoftheunion address,neutral,0.9467349052429199
"I don't know why my impression counties drop.  Look like follow the #Bitcoin chart 📉 

Hey algo Boost my impression and account reach. https://t.co/RVckSMzhnX",2026-02-26 01:42:44+00:00,,1,0,1,i dont know why my impression counties drop look like follow the bitcoin chart hey algo boost my impression and account reach,neutral,0.6928897500038147
"Class is in session 

- Worlds first memecoin 
- First parody of Bitcoin 
- Original creator @ButtCoin launched
- Created the first memecoin GIF
- Posted numerous times by @Bitcoin

$Buttcoin https://t.co/RDNjNXGlih",2026-02-26 01:42:41+00:00,,23,1,2,class is in session worlds first memecoin first parody of bitcoin original creator launched created the first memecoin gif posted numerous times by,neutral,0.9169570207595825
"While $BTC moves and $ETH fluctuates, $HGPT keeps building real AI utility. That’s how strong projects survive in #Crypto. $HGPT @hypergpt
CA: 0x529C79f6918665EBE250F32eeEAA1d410a0798C6 https://t.co/6fxDDpTnDC",2026-02-26 01:42:38+00:00,,0,0,0,while moves and fluctuates keeps building real ai utility thats how strong projects survive in crypto ca 0x529c79f6918665ebe250f32eeeaa1d410a0798c6,neutral,0.7860915660858154
"🎯 I just bet $220,366 on ""Over"" for ""BTC 15 minutes"" on @UseVault777!

Make your prediction 👇
https://t.co/c884FefqtK",2026-02-26 01:42:32+00:00,,0,0,0,i just bet 366 on over for btc 15 minutes on make your prediction,neutral,0.9157112240791321
"Bitwise $BITB

🚀 FLOW: 570.37 BTC, $39,367,171
🏦 TOTAL Bitcoin in Trust: 38,079.2 $BTC

BITB holdings are updated 4.5+ hours after the close of trading",2026-02-26 01:42:30+00:00,,0,0,0,bitwise flow 57037 btc 367171 total bitcoin in trust 380792 bitb holdings are updated 45 hours after the close of trading,neutral,0.9320725202560425
"💥BREAKING NEWS💥

Richard Teng, CEO of Binance, believes that 2026 will continue to be a strong growth phase for the crypto market.

Richard Teng sees a bullish future — do you?
#bitcoinnews #smartmoney #bitcoin #crypto #bitcointrading #investment #bullish https://t.co/QC5WGNMhNY",2026-02-26 01:42:28+00:00,,0,0,1,breaking news richard teng ceo of binance believes that 2026 will continue to be a strong growth phase for the crypto market richard teng sees a bullish future do you bitcoinnews smartmoney bitcoin crypto bitcointrading investment bullish,positive,0.6254911422729492
"💥 $POWER Short ALERT 💥
© Entry: 0.8930
 💬 Leverage 20X
🎯 Targets:📥

TP1: 0.8670🔔

TP2: 0.8440🪙

TP3: 0.7940🤑

TP4: 0.6800

⛔️ Loss: 0.9435

🔗 Stay ready traders — this move can fly high! 🌎🛡

#bitcoin #crypto #altcoin #altcoins #trading #signal #memecoin #investing",2026-02-26 01:42:21+00:00,,0,0,0,short alert entry 08930 leverage 20x targets tp1 08670 tp2 08440 tp3 07940 tp4 06800 loss 09435 stay ready traders this move can fly high bitcoin crypto altcoin altcoins trading signal memecoin investing,neutral,0.8230165839195251
"Longed $TON @ 1,321  
$200.000 Size  SL: 1,235 TP: 1,661

$BTC $ETH $XRP $SOL $DOT $WMTX $TRENCH $FF $LGNS $RAVE $BSU $ARC $GUA $LINK $PUMP $COLLECT $PIPPIN $JLP $PUNCH $TRUMP $STABLE $NIRE $CYS https://t.co/k5nOXRGClS",2026-02-26 01:42:18+00:00,,0,0,0,longed 1321 000 size sl 1235 tp 1661,neutral,0.9457948207855225
"Join me for confirmed signals
Gold signals BTC signals I will provide 3 to 5 confirmed signals daily 

#XAUUSD_GOLD #GOLD #forextrading 

https://t.co/c2SdhB7lEu https://t.co/6gkJ3e9JH7",2026-02-26 01:42:12+00:00,,0,0,0,join me for confirmed signals gold signals btc signals i will provide 3 to 5 confirmed signals daily xauusd_gold gold forextrading,neutral,0.9332514405250549
Bitcoin Has 20 Years to Prepare for Quantum Computing Risks: Report - TradingView https://t.co/ayeQo6zjBF #QuantumComputing,2026-02-26 01:42:12+00:00,,0,0,0,bitcoin has 20 years to prepare for quantum computing risks report tradingview quantumcomputing,neutral,0.8875718712806702
By hitting the button and countdown to 00:00! #BTCButton https://t.co/olnVuRXcTN,2026-02-26 01:42:08+00:00,,0,0,0,by hitting the button and countdown to 0000 btcbutton,neutral,0.943378746509552
"Our $BTC short trade idea from @CryptoGodJohn was fully closed down 2.5% from our entry shared in @WealthGroup! 📉

Level up your trading with trade ideas, live streams and expert analysis, plus challenges and educational content in @WealthGroup! 👇
https://t.co/MV7cIOVR6G https://t.co/rbqVBBCcCA",2026-02-26 01:42:08+00:00,,13,1,4,our short trade idea from was fully closed down 25 from our entry shared in level up your trading with trade ideas live streams and expert analysis plus challenges and educational content in,neutral,0.49705198407173157
"Lost access to your Bitcoin/ETH? Ethical hacker helping recover YOUR wallets: forgotten pass, partial seed, broken hardware. Legal only — no  one will dare to 'hack back'.  
DM details (no keys upfront). Often fixable if just locked! 🔒💰 #CryptoRecovery #EthicalHacking https://t.co/s4LqveHybd",2026-02-26 01:42:07+00:00,,0,0,0,lost access to your bitcoineth ethical hacker helping recover your wallets forgotten pass partial seed broken hardware legal only no one will dare to hack back dm details no keys upfront often fixable if just locked cryptorecovery ethicalhacking,neutral,0.8976951837539673
"If you only have a small DCA amount to invest do you buy all BTC, MSTR, or smaller allocation to both?",2026-02-26 01:42:07+00:00,,0,0,0,if you only have a small dca amount to invest do you buy all btc mstr or smaller allocation to both,neutral,0.9472535252571106
"🎯 I just bet $89,344 on ""Over"" for ""BTC 15 minutes"" on @UseVault777!

Make your prediction 👇
https://t.co/c884FefqtK",2026-02-26 01:41:59+00:00,,0,0,0,i just bet 344 on over for btc 15 minutes on make your prediction,neutral,0.9157925248146057
I can't believe I got to buy Bitcoin for $63K in 2026,2026-02-26 01:41:58+00:00,,0,0,0,i cant believe i got to buy bitcoin for in 2026,neutral,0.8608771562576294
Hedge your $BTC $IBIT and $ETH $ETHA to lower cost basis. https://t.co/bMOYmv4mCb,2026-02-26 01:41:54+00:00,,0,0,0,hedge your and to lower cost basis,neutral,0.7681800127029419
"Crypto boring asf now, lowkey was starting to get used to the trenches… can we go back down to $btc 60k🥹",2026-02-26 01:41:48+00:00,,2,0,0,crypto boring asf now lowkey was starting to get used to the trenches can we go back down to 60k,neutral,0.8625798225402832
"BTC down 40% from January highs. Credit spreads widening. Macro flashing yellow. Before you panic — read this.

https://t.co/ie6vTYmliI via @LinkedIn",2026-02-26 01:41:46+00:00,,0,0,0,btc down 40 from january highs credit spreads widening macro flashing yellow before you panic read this via,negative,0.9494562149047852
"EPISODE 4 — BLOCK HEIGHT
#Bitcoin https://t.co/awBUY6Vpk0",2026-02-26 01:41:42+00:00,,5,0,0,episode 4 block height bitcoin,neutral,0.8909186124801636
"🍀 Seize your chance and fill your wallet!
🎁 BetLivo welcomes you with a 500 Trial Bonus.

https://t.co/cmGjZeCpLh

https://t.co/xy0mzMpeEu

https://t.co/CWgOF2rxiF https://t.co/4UkhmLt9kc",2026-02-26 01:41:34+00:00,,0,0,0,seize your chance and fill your wallet betlivo welcomes you with a 500 trial bonus,neutral,0.8447445034980774
"$ENSO – Explosive breakout, shallow pullbacks. Momentum still pressing higher.

Long $ENSO 
Entry: 2.70 – 2.82
SL: 2.48
TP1: 3.05
TP2: 3.35
TP3: 3.80

🏆 TRADE SMARTER, NOT HARDER
Elite Signals Inside 👇🏻
$ZEC $LIT $BREV $XRP $SOL $BTC $XMR $ETH $MON $CC 
https://t.co/AREJg11H6h",2026-02-26 01:41:34+00:00,,0,0,0,explosive breakout shallow pullbacks momentum still pressing higher long entry 270 282 sl 248 tp1 305 tp2 335 tp3 380 trade smarter not harder elite signals inside,positive,0.46463543176651
"Bitcoin and altcoins stabilize after news of a Jane Street lawsuit by Terraform Labs. The case cites alleged insider trading and market manipulation tied to LUNA and the 2022 crypto downturn.

$BTC &amp; $ETH are bouncing off a double-bottom, while Nasdaq tech gains and ETF inflows https://t.co/jxayz2ug51",2026-02-26 01:41:34+00:00,,4,1,1,bitcoin and altcoins stabilize after news of a jane street lawsuit by terraform labs the case cites alleged insider trading and market manipulation tied to luna and the 2022 crypto downturn amp are bouncing off a doublebottom while nasdaq tech gains and etf inflows,negative,0.9305582046508789
Bitcoin’s collapse will stem from internal community conflicts over its future direction.,2026-02-26 01:41:29+00:00,,0,0,0,bitcoins collapse will stem from internal community conflicts over its future direction,negative,0.9370872378349304
"The only $BTC chart you need right now. Anyone calling bottom is a moron and should be blocked immediately. 

Weekly chart spanning 2 cycles, tell me what you notice: https://t.co/6Ap7p6a3Lh",2026-02-26 01:41:28+00:00,,1,0,1,the only chart you need right now anyone calling bottom is a moron and should be blocked immediately weekly chart spanning 2 cycles tell me what you notice,neutral,0.6660647988319397
"When altcoins surge, #BTC and #ETH are the market’s quiet core. #BTC #ETH",2026-02-26 01:41:26+00:00,,1,0,0,when altcoins surge btc and eth are the markets quiet core btc eth,neutral,0.9443129897117615
"DCA = Investing fixed amounts regularly regardless of price.
It reduces emotional decisions.
Many long-term Bitcoin holders use this strategy.",2026-02-26 01:41:25+00:00,,1,0,0,dca investing fixed amounts regularly regardless of price it reduces emotional decisions many longterm bitcoin holders use this strategy,neutral,0.9240262508392334
"Join me for confirmed signals
Gold signals BTC signals I will provide 3 to 5 confirmed signals daily 

#XAUUSD_GOLD #GOLD #forextrading 

https://t.co/c2SdhB7lEu https://t.co/IsQjt7CzjU",2026-02-26 01:41:21+00:00,,0,0,0,join me for confirmed signals gold signals btc signals i will provide 3 to 5 confirmed signals daily xauusd_gold gold forextrading,neutral,0.9332514405250549
Crypto folk are so easily mislead $btc $eth $alts,2026-02-26 01:41:15+00:00,,0,0,0,crypto folk are so easily mislead,neutral,0.5407474040985107
"BOTTOM SIGNAL?

""Buy Bitcoin"" at highest level not seen since 2021 https://t.co/8FIdav5slU",2026-02-26 01:41:12+00:00,,423,64,127,bottom signal buy bitcoin at highest level not seen since 2021,positive,0.6868738532066345
"What is next  on #btc #altcoin market now, get ready thing will change soon.
Don't forget get some core @Coredao_Org  is going up soon.
Get some alt coins #sol #ada #cyber

don't panic just get some more, thank me letter.",2026-02-26 01:41:05+00:00,,2,0,0,what is next on btc altcoin market now get ready thing will change soon dont forget get some core is going up soon get some alt coins sol ada cyber dont panic just get some more thank me letter,neutral,0.8802670836448669
"Join me for confirmed signals
Gold signals BTC signals I will provide 3 to 5 confirmed signals daily 

#XAUUSD_GOLD #GOLD #forextrading 

https://t.co/c2SdhB7lEu https://t.co/adhB0NWbUn",2026-02-26 01:41:02+00:00,,0,0,0,join me for confirmed signals gold signals btc signals i will provide 3 to 5 confirmed signals daily xauusd_gold gold forextrading,neutral,0.9332514405250549
"In 2015, a person declined an offer of 50,000 Bitcoin for a property an amount worth around $13 million at the time. 

Today, those 50,000 BTC would be valued at approximately $5 billion. https://t.co/Fx8dprKoT2",2026-02-26 01:41:00+00:00,,554,13,7,in 2015 a person declined an offer of 50000 bitcoin for a property an amount worth around million at the time today those 50000 btc would be valued at approximately billion,neutral,0.9155505895614624
The dump will be nasty and vicious $btc .,2026-02-26 01:40:55+00:00,,29,3,3,the dump will be nasty and vicious,negative,0.7888664603233337
"Keep Joining Our VIP Group Signal

#bitcoin #crypto #altcoin #altcoins #trading #signal #memecoin #investing #futures #btc #eth",2026-02-26 01:40:55+00:00,,0,0,0,keep joining our vip group signal bitcoin crypto altcoin altcoins trading signal memecoin investing futures btc eth,neutral,0.8544700741767883
"Most people wait for the market to give them signals.
Smart traders create their own edge.
If you only trade when it's obvious, you're already late.
What's one rule you never break in trading?#Cryto #TradingTips#Bitcoin",2026-02-26 01:40:54+00:00,,0,0,0,most people wait for the market to give them signals smart traders create their own edge if you only trade when its obvious youre already late whats one rule you never break in tradingcryto tradingtipsbitcoin,neutral,0.9024161696434021
"Something unusual is happening in the crypto markets!

Let me explain 👇

60% of major US banks are actively building crypto infrastructure. Bitcoin is down 52% from its October 2025 ATH. Both of these things are true at the same time. The institutional adoption story everyone",2026-02-26 01:40:53+00:00,,0,0,1,something unusual is happening in the crypto markets let me explain 60 of major us banks are actively building crypto infrastructure bitcoin is down 52 from its october 2025 ath both of these things are true at the same time the institutional adoption story everyone,negative,0.9550807476043701
"Bitcoin’s move right now is less about “bullish or bearish”.

It’s about what the market is forcing next.

Here’s the clean way to read it:

If price is rising and funding is heating up, the move is fragile.
If price is rising while funding stays muted, spot is doing the work.
If",2026-02-26 01:40:51+00:00,,0,0,0,bitcoins move right now is less about bullish or bearish its about what the market is forcing next heres the clean way to read it if price is rising and funding is heating up the move is fragile if price is rising while funding stays muted spot is doing the work if,neutral,0.8948131203651428
"Join me for confirmed signals
Gold signals BTC signals I will provide 3 to 5 confirmed signals daily 

#XAUUSD_GOLD #GOLD #forextrading 

https://t.co/c2SdhB7lEu https://t.co/os3NIUJy4x",2026-02-26 01:40:41+00:00,,0,0,0,join me for confirmed signals gold signals btc signals i will provide 3 to 5 confirmed signals daily xauusd_gold gold forextrading,neutral,0.9332514405250549
"Did you know why Bitcoin was up today?

Did you see chart of software stocks today?

Do you see some similarity? 

Was Lame Street manipulating $IGV also?

Use your brain.

FFS.",2026-02-26 01:40:41+00:00,,153,3,23,did you know why bitcoin was up today did you see chart of software stocks today do you see some similarity was lame street manipulating also use your brain ffs,neutral,0.9318852424621582
"1 BTC = $68,373.47
1 ETH = $2,057.86
1 BNB = $629.84
1 SOL = $88.57
1 LINK = $9.21
 INVEST NOW!!
$BTC $ETH $BNB $SOL $LINK #Bitcoin #Crypto #Bull #HODL",2026-02-26 01:40:41+00:00,,0,0,0,1 btc 37347 1 eth 05786 1 bnb 84 1 sol 57 1 link 21 invest now bitcoin crypto bull hodl,neutral,0.8767215609550476
"I think the market is sleeping on @beyond__tech. Not “another bridge” but the Bitcoin interoperability stack. Think LayerZero model, native to BTC L1.

Why I’m aligning:
- Cross-chain messaging + a BTC adapter that maps UTXO assets (BTC, BRC-20, Runes) into programmable https://t.co/osiw0qT6E6",2026-02-26 01:40:34+00:00,,76,0,73,i think the market is sleeping on not another bridge but the bitcoin interoperability stack think layerzero model native to btc l1 why im aligning crosschain messaging a btc adapter that maps utxo assets btc brc20 runes into programmable,neutral,0.850240170955658
